Unnamed: 0,batting_team,bowling_team,city,current_score,balls_left,wickets_left,crr,last_five,runs_x
11915,Australia,England,Southampton,92,37,5,6.650602409638554,36.0,157
24383,Australia,Bangladesh,Barbados,48,68,7,5.538461538461538,27.0,141
20124,England,Pakistan,London,153,22,6,9.36734693877551,48.0,185
37027,Sri Lanka,Bangladesh,Pallekele,121,31,6,8.157303370786517,34.0,198
32300,West Indies,England,Pallekele,108,50,9,9.257142857142858,60.0,179
32720,New Zealand,England,Pallekele,148,0,4,7.4,51.0,148
39045,Afghanistan,Bangladesh,Mirpur,69,33,2,4.758620689655173,20.0,72
22725,England,South Africa,Johannesburg,167,15,6,9.542857142857144,53.0,202
45124,England,Pakistan,Dubai,65,61,7,6.610169491525424,44.0,160
46766,New Zealand,India,Nagpur,32,89,8,6.193548387096774,26.0,126
40436,Pakistan,Bangladesh,Mirpur,176,6,6,9.263157894736842,52.0,190
9825,Australia,South Africa,Johannesburg,76,77,9,10.604651162790695,56.0,196
47875,New Zealand,Pakistan,Chandigarh,56,83,10,9.08108108108108,48.0,180
49401,England,West Indies,Kolkata,111,34,3,7.744186046511628,51.0,155
26994,Pakistan,New Zealand,Dubai,90,48,8,7.5,36.0,153
