,batting_team,bowling_team,city,current_score,balls_left,wickets_left,crr,last_five,runs_x
16142,Bangladesh,South Africa,Cape Town,133,12,2,7.388888888888889,28.0,144
535,South Africa,New Zealand,Auckland,58,81,9,8.923076923076923,44.0,185
26980,Pakistan,New Zealand,Dubai,72,62,8,7.448275862068965,31.0,153
10582,New Zealand,England,Christchurch,58,70,8,6.96,49.0,153
24137,Australia,Pakistan,St Lucia,65,69,8,7.647058823529412,33.0,191
19044,Australia,England,Manchester,112,22,7,6.857142857142857,42.0,145
13917,South Africa,England,Cape Town,161,9,6,8.702702702702704,48.0,179
31274,India,Afghanistan,Colombo,41,78,8,5.857142857142857,26.0,159
47048,Pakistan,Bangladesh,Kolkata,90,59,9,8.852459016393443,45.0,201
46026,Pakistan,New Zealand,Hamilton,121,26,7,7.723404255319149,54.0,168
44165,Pakistan,Sri Lanka,Colombo,111,31,7,7.48314606741573,39.0,175
41995,South Africa,West Indies,Johannesburg,125,59,8,12.295081967213115,74.0,231
2774,Bangladesh,Sri Lanka,Colombo,57,86,8,10.058823529411764,48.0,155
6163,Sri Lanka,Bangladesh,Colombo,43,67,5,4.867924528301887,19.0,159
18071,India,Australia,Melbourne,34,77,5,4.744186046511628,20.0,74
43778,New Zealand,South Africa,Durban,102,44,7,8.052631578947368,34.0,151
28213,India,South Africa,Durban,88,51,8,7.6521739130434785,27.0,168
2325,England,New Zealand,Hamilton,120,42,7,9.23076923076923,52.0,194
32102,Bangladesh,Pakistan,Pallekele,170,4,6,8.793103448275861,42.0,175
11321,India,New Zealand,Wellington,142,15,3,8.114285714285714,49.0,165
22725,England,South Africa,Johannesburg,167,15,6,9.542857142857143,53.0,202
20574,England,South Africa,Nottingham,42,65,7,4.581818181818182,18.0,111
2460,New Zealand,Australia,Auckland,116,30,2,7.733333333333333,24.0,150
29672,Australia,India,Sydney,49,87,9,8.909090909090908,48.0,171
40236,South Africa,England,Chittagong,61,76,10,8.318181818181818,39.0,196
14412,Sri Lanka,England,Southampton,153,11,3,8.422018348623853,39.0,163
18566,West Indies,South Africa,Johannesburg,48,60,7,4.8,18.0,131
6093,India,Bangladesh,Colombo,155,13,9,8.69158878504673,63.0,176
47451,Pakistan,India,Kolkata,100,27,7,6.451612903225806,48.0,118
1930,England,Australia,Melbourne,70,53,6,6.268656716417911,25.0,137
1765,New Zealand,Australia,Sydney,25,90,7,5.0,24.0,117
11708,India,West Indies,Lauderhill,160,2,5,8.135593220338983,36.0,167
45029,Australia,India,Sydney,129,35,7,9.105882352941176,50.0,197
38761,New Zealand,Bangladesh,Mirpur,78,70,9,9.36,41.0,204
36885,India,Pakistan,Bangalore,88,46,9,7.135135135135135,37.0,133
22103,India,New Zealand,Wellington,126,12,4,7.0,33.0,149
13338,West Indies,New Zealand,Auckland,58,92,7,12.428571428571429,52.0,180
39430,Pakistan,Australia,Mirpur,180,5,5,9.391304347826088,45.0,191
29347,Australia,South Africa,Johannesburg,85,40,6,6.375,36.0,147
49188,New Zealand,England,Delhi,151,3,3,7.743589743589744,35.0,153
43548,South Africa,Bangladesh,Mirpur,105,28,6,6.8478260869565215,33.0,148
44293,Sri Lanka,Pakistan,Colombo,114,27,5,7.354838709677419,38.0,172
42395,New Zealand,Pakistan,Dubai,56,67,7,6.339622641509434,36.0,135
6908,Sri Lanka,South Africa,Cape Town,77,46,5,6.243243243243243,24.0,134
8378,Pakistan,Australia,Abu Dhabi,48,79,9,7.024390243902439,33.0,155
36324,Australia,Pakistan,Dubai,141,30,7,9.4,37.0,168
37023,Sri Lanka,Bangladesh,Pallekele,116,35,6,8.188235294117646,32.0,198
47958,New Zealand,Pakistan,Chandigarh,178,1,5,8.974789915966387,51.0,180
13999,South Africa,England,Cape Town,78,49,7,6.591549295774648,32.0,191
24381,Australia,Bangladesh,Barbados,48,70,7,5.76,27.0,141
12140,England,Pakistan,Manchester,80,59,8,7.868852459016393,54.0,131
15746,England,Australia,Cape Town,100,37,5,7.228915662650603,48.0,135
19622,Australia,New Zealand,Sydney,116,23,6,7.175257731958763,40.0,150
24413,Australia,Bangladesh,Barbados,71,38,4,5.195121951219512,23.0,141
10750,New Zealand,England,Wellington,138,24,5,8.625,40.0,176
28748,India,England,Manchester,162,11,2,8.917431192660551,47.0,165
479,New Zealand,Bangladesh,Mount Maunganui,154,15,7,8.8,65.0,194
46093,New Zealand,Pakistan,Wellington,62,80,9,9.3,43.0,196
11756,England,Australia,Southampton,64,75,9,8.533333333333333,37.0,162
46541,South Africa,Sri Lanka,Johannesburg,51,73,7,6.51063829787234,38.0,113
13717,Pakistan,New Zealand,Hamilton,33,84,7,5.5,25.0,163
3420,West Indies,Afghanistan,St Kitts,78,56,8,7.3125,26.0,112
39104,Pakistan,India,Mirpur,38,79,9,5.560975609756097,29.0,130
38703,Sri Lanka,England,London,170,7,4,9.026548672566372,63.0,183
35930,New Zealand,England,Wellington,63,60,8,6.3,43.0,139
6457,South Africa,Sri Lanka,Colombo,98,20,0,5.88,22.0,98
30663,Sri Lanka,Pakistan,Abu Dhabi,71,77,8,9.906976744186046,48.0,141
23022,Bangladesh,West Indies,St Kitts,43,84,6,7.166666666666667,32.0,118
27093,Sri Lanka,India,Nagpur,59,74,9,7.695652173913044,45.0,215
31464,New Zealand,Bangladesh,Pallekele,147,17,8,8.563106796116505,49.0,191
47528,South Africa,Afghanistan,Mumbai,93,58,8,9.0,32.0,209
28228,India,South Africa,Durban,114,36,6,8.142857142857142,36.0,168
22297,New Zealand,West Indies,Hamilton,92,67,10,10.415094339622641,56.0,191
16484,South Africa,England,Cape Town,88,45,7,7.04,35.0,154
6028,India,Bangladesh,Colombo,55,77,10,7.674418604651163,44.0,176
19357,South Africa,Australia,Centurion,83,43,7,6.467532467532467,29.0,156
17889,India,Australia,Durban,161,12,6,8.944444444444445,65.0,188
46663,South Africa,Sri Lanka,Cape Town,62,70,9,7.44,30.0,169
11568,West Indies,India,Lauderhill,85,14,3,4.811320754716981,29.0,95
32766,West Indies,Sri Lanka,Pallekele,38,74,8,4.956521739130435,26.0,129
17723,New Zealand,Pakistan,Cape Town,74,55,8,6.8307692307692305,33.0,143
18013,India,Pakistan,Johannesburg,130,13,6,7.289719626168225,32.0,157
26477,New Zealand,Australia,Wellington,36,73,7,4.595744680851064,29.0,118
33380,Pakistan,Australia,Colombo,35,80,8,5.25,28.0,149
48870,Afghanistan,West Indies,Nagpur,39,73,8,4.9787234042553195,21.0,123
3873,New Zealand,West Indies,Mount Maunganui,243,0,5,12.15,60.0,243
35703,England,New Zealand,Auckland,137,44,7,10.81578947368421,48.0,214
22723,England,South Africa,Johannesburg,164,17,6,9.553398058252426,52.0,202
39607,South Africa,New Zealand,Chittagong,42,81,8,6.461538461538462,36.0,170
22292,New Zealand,West Indies,Hamilton,82,71,10,10.040816326530612,57.0,191
12860,Bangladesh,Pakistan,Lahore,58,64,10,6.214285714285714,30.0,141
23203,Pakistan,Sri Lanka,Colombo,126,29,6,8.307692307692308,49.0,172
25298,West Indies,India,Barbados,115,29,9,7.582417582417582,46.0,169
32794,West Indies,Sri Lanka,Pallekele,68,46,8,5.513513513513513,34.0,129
29981,South Africa,New Zealand,Wellington,115,21,5,6.96969696969697,46.0,147
30159,South Africa,New Zealand,Auckland,50,88,8,9.375,49.0,165
44795,India,Australia,Adelaide,145,21,8,8.787878787878787,47.0,188
5453,Sri Lanka,India,Mumbai,106,23,4,6.556701030927835,34.0,135
103,Australia,Sri Lanka,Melbourne,138,19,7,8.198019801980198,49.0,168
33421,Pakistan,Australia,Colombo,92,39,8,6.814814814814815,47.0,149
34566,South Africa,India,Johannesburg,80,63,9,8.421052631578947,39.0,219
6077,India,Bangladesh,Colombo,118,29,9,7.78021978021978,47.0,176
38831,New Zealand,Bangladesh,Mirpur,200,3,6,10.256410256410257,57.0,204
22200,New Zealand,West Indies,Auckland,100,40,7,7.5,40.0,155
19187,Australia,South Africa,Johannesburg,29,88,8,5.4375,28.0,166
45599,New Zealand,Sri Lanka,Mount Maunganui,65,80,10,9.75,45.0,182
29691,Australia,India,Sydney,72,68,9,8.307692307692308,34.0,171
24059,India,South Africa,St Lucia,120,26,8,7.659574468085107,46.0,186
12363,Pakistan,England,Manchester,84,60,8,8.4,46.0,190
23906,Pakistan,Bangladesh,St Lucia,91,55,10,8.4,45.0,172
4430,India,England,Cardiff,51,61,7,5.186440677966102,29.0,148
31928,India,England,Colombo,90,49,8,7.605633802816901,33.0,170
34072,West Indies,England,Nottingham,153,6,6,8.052631578947368,59.0,172
27361,Pakistan,England,Dubai,48,60,6,4.8,28.0,129
32670,New Zealand,England,Pallekele,68,49,6,5.746478873239437,26.0,148
27884,New Zealand,Sri Lanka,Lauderhill,91,26,5,5.808510638297872,33.0,120
19046,Australia,England,Manchester,115,20,7,6.9,43.0,145
1477,West Indies,Pakistan,Dubai,103,10,2,5.618181818181818,45.0,115
336,New Zealand,Bangladesh,Mount Maunganui,146,35,7,10.305882352941177,70.0,195
47827,Bangladesh,Australia,Bangalore,135,8,5,7.232142857142857,40.0,156
47449,Pakistan,India,Kolkata,95,29,7,6.263736263736264,43.0,118
10316,India,Bangladesh,Nagpur,35,89,9,6.774193548387097,34.0,174
14713,Australia,England,Sydney,75,80,9,11.25,59.0,221
49409,England,West Indies,Kolkata,116,27,3,7.483870967741935,35.0,155
15995,New Zealand,Sri Lanka,Johannesburg,114,34,5,7.953488372093023,37.0,164
1792,New Zealand,Australia,Sydney,48,64,6,5.142857142857143,30.0,117
38695,Sri Lanka,England,London,146,15,4,8.342857142857143,55.0,183
5425,Sri Lanka,India,Mumbai,72,50,5,6.171428571428572,27.0,135
18850,England,New Zealand,Christchurch,151,20,6,9.06,50.0,193
19018,Australia,England,Manchester,73,47,7,6.0,24.0,145
20741,Sri Lanka,Pakistan,London,118,31,7,7.955056179775281,32.0,150
28252,India,South Africa,Durban,151,13,5,8.467289719626168,42.0,168
14047,South Africa,England,Cape Town,181,4,7,9.362068965517242,78.0,191
34583,South Africa,India,Johannesburg,109,46,9,8.837837837837839,43.0,219
28428,New Zealand,Pakistan,Hamilton,45,83,9,7.297297297297297,42.0,185
48913,Afghanistan,West Indies,Nagpur,76,30,5,5.066666666666666,24.0,123
29498,Sri Lanka,Australia,Pallekele,160,16,7,9.23076923076923,65.0,198
11184,India,New Zealand,Hamilton,131,24,7,8.1875,35.0,179
21474,Sri Lanka,New Zealand,Nottingham,108,31,7,7.280898876404494,28.0,158
20498,Sri Lanka,West Indies,Nottingham,168,18,8,9.882352941176471,45.0,192
37017,Sri Lanka,Bangladesh,Pallekele,108,40,6,8.1,29.0,198
40362,Pakistan,Bangladesh,Mirpur,54,77,9,7.534883720930233,34.0,190
21454,Sri Lanka,New Zealand,Nottingham,87,50,7,7.457142857142857,33.0,158
23539,West Indies,Australia,Sydney,56,63,6,5.894736842105263,23.0,138
15350,West Indies,England,London,86,56,8,8.0625,36.0,169
6087,India,Bangladesh,Colombo,139,19,9,8.257425742574258,55.0,176
30611,West Indies,England,London,110,2,5,5.593220338983051,46.0,113
40801,Bangladesh,Australia,Mirpur,128,16,7,7.384615384615385,37.0,153
30817,Pakistan,England,Dubai,79,43,5,6.1558441558441555,15.0,144
39376,Pakistan,Australia,Mirpur,89,58,8,8.612903225806452,55.0,191
31276,India,Afghanistan,Colombo,42,76,8,5.7272727272727275,26.0,159
9653,England,South Africa,Durban,204,0,3,10.2,79.0,204
1027,India,England,Bangalore,54,82,9,8.526315789473685,47.0,202
23551,West Indies,Australia,Sydney,67,51,5,5.826086956521739,30.0,138
28306,Pakistan,New Zealand,Auckland,60,81,8,9.23076923076923,47.0,143
49057,Sri Lanka,South Africa,Delhi,113,11,2,6.220183486238532,27.0,120
29881,Australia,India,Melbourne,130,3,1,6.666666666666667,31.0,131
37462,West Indies,England,Barbados,45,91,10,9.310344827586206,45.0,170
15133,South Africa,India,Johannesburg,103,23,4,6.371134020618556,40.0,126
31643,West Indies,Australia,Colombo,52,85,8,8.914285714285715,44.0,191
42408,New Zealand,Pakistan,Dubai,69,54,6,6.2727272727272725,35.0,135
47324,South Africa,England,Mumbai,165,30,7,11.0,40.0,229
27577,Australia,England,Adelaide,39,88,10,7.3125,36.0,157
42305,South Africa,West Indies,Durban,124,33,9,8.551724137931034,31.0,195
14392,Sri Lanka,England,Southampton,123,30,4,8.2,39.0,163
9109,West Indies,India,Kolkata,31,84,7,5.166666666666667,22.0,109
569,South Africa,New Zealand,Auckland,107,48,8,8.916666666666666,44.0,185
17202,India,England,Durban,63,76,10,8.590909090909092,47.0,218
29117,India,West Indies,Trinidad,119,17,6,6.932038834951456,47.0,159
35737,England,New Zealand,Auckland,197,10,5,10.745454545454546,51.0,214
33459,Pakistan,Australia,Colombo,145,3,4,7.435897435897436,37.0,149
27342,Pakistan,England,Dubai,28,78,7,4.0,22.0,129
16569,Pakistan,Sri Lanka,Johannesburg,33,83,7,5.351351351351352,25.0,189
35545,Pakistan,South Africa,Centurion,65,77,9,9.069767441860465,48.0,195
38558,West Indies,New Zealand,Wellington,104,28,6,6.782608695652174,37.0,159
18989,Australia,England,Manchester,50,75,9,6.666666666666667,30.0,145
46290,Sri Lanka,West Indies,Pallekele,190,11,7,10.458715596330276,66.0,215
43915,New Zealand,South Africa,Centurion,133,30,6,8.866666666666667,43.0,177
11898,Australia,England,Southampton,69,54,7,6.2727272727272725,30.0,157
49047,Sri Lanka,South Africa,Delhi,107,20,3,6.42,25.0,120
34201,Pakistan,Bangladesh,Mirpur,68,57,8,6.476190476190476,23.0,135
41359,South Africa,Pakistan,Johannesburg,69,77,10,9.627906976744185,52.0,153
33934,West Indies,Sri Lanka,Colombo,95,21,5,5.757575757575758,50.0,137
37933,South Africa,Australia,Centurion,82,31,4,5.52808988764045,23.0,128
35251,New Zealand,England,London,184,13,7,10.317757009345794,58.0,201
19055,Australia,England,Manchester,132,11,7,7.26605504587156,52.0,145
35366,Australia,England,Southampton,209,22,8,12.795918367346939,78.0,248
45743,Sri Lanka,New Zealand,Auckland,66,57,6,6.285714285714286,33.0,142
34579,South Africa,India,Johannesburg,105,50,9,9.0,45.0,219
30948,England,Pakistan,Dubai,107,35,6,7.552941176470588,34.0,150
10264,India,Bangladesh,Delhi,108,20,5,6.48,33.0,148
15102,South Africa,India,Johannesburg,62,54,6,5.636363636363637,31.0,126
33291,Sri Lanka,England,Pallekele,93,45,7,7.44,37.0,169
38206,Sri Lanka,Pakistan,Dubai,129,9,6,6.972972972972973,45.0,145
3742,New Zealand,West Indies,Mount Maunganui,93,73,7,11.872340425531915,60.0,102
25033,New Zealand,Pakistan,Barbados,83,43,6,6.467532467532467,34.0,133
11419,India,New Zealand,Mount Maunganui,104,39,8,7.703703703703703,40.0,163
17139,New Zealand,South Africa,Durban,139,11,3,7.651376146788991,43.0,153
30352,India,England,Kolkata,91,17,2,5.300970873786408,17.0,120
12462,Sri Lanka,Pakistan,Lahore,58,88,10,10.875,54.0,165
13676,Pakistan,New Zealand,Auckland,148,5,2,7.721739130434782,57.0,153
2272,England,New Zealand,Hamilton,36,92,8,7.714285714285714,36.0,194
39215,Sri Lanka,South Africa,Chittagong,42,92,8,9.0,42.0,165
13896,South Africa,England,Cape Town,128,29,7,8.43956043956044,40.0,179
7028,South Africa,Sri Lanka,Centurion,95,51,9,8.26086956521739,52.0,180
14766,Australia,England,Sydney,166,27,5,10.709677419354838,40.0,221
35449,New Zealand,South Africa,Durban,50,61,4,5.084745762711864,31.0,86
22654,England,South Africa,Johannesburg,56,84,8,9.333333333333334,54.0,202
36081,Australia,Pakistan,Dubai,69,32,5,4.704545454545454,18.0,89
13143,Australia,India,Sydney,129,32,7,8.795454545454545,39.0,194
15249,West Indies,England,London,149,32,6,10.159090909090908,52.0,208
45549,England,Pakistan,Manchester,125,10,4,6.818181818181818,29.0,135
47055,Pakistan,Bangladesh,Kolkata,103,52,9,9.088235294117647,46.0,201
11950,Australia,England,Southampton,143,2,4,7.271186440677966,44.0,157
36450,Australia,Sri Lanka,Sydney,105,25,7,6.631578947368421,41.0,137
18408,New Zealand,South Africa,Johannesburg,34,91,9,7.0344827586206895,34.0,129
43635,South Africa,Bangladesh,Mirpur,86,65,10,9.381818181818181,49.0,169
10128,South Africa,India,Chandigarh,105,35,7,7.411764705882353,40.0,149
13853,South Africa,England,Cape Town,76,68,9,8.76923076923077,54.0,179
41283,India,Sri Lanka,Mirpur,95,30,8,6.333333333333333,31.0,130
14735,Australia,England,Sydney,123,58,7,11.903225806451612,59.0,221
20617,England,South Africa,Nottingham,93,23,2,5.752577319587629,27.0,111
33203,West Indies,New Zealand,Pallekele,133,13,2,7.457943925233645,34.0,139
25053,New Zealand,Pakistan,Barbados,103,24,5,6.4375,32.0,133
9072,Pakistan,New Zealand,Dubai,166,0,7,8.3,53.0,166
33312,Sri Lanka,England,Pallekele,128,25,5,8.08421052631579,46.0,169
3404,West Indies,Afghanistan,St Kitts,71,71,9,8.693877551020408,41.0,112
10468,India,West Indies,Mumbai,116,59,10,11.40983606557377,48.0,240
24613,South Africa,New Zealand,Barbados,41,90,9,8.2,40.0,170
48440,South Africa,West Indies,Nagpur,116,10,3,6.327272727272727,34.0,122
35670,England,New Zealand,Auckland,78,76,9,10.636363636363637,58.0,214
33072,Pakistan,India,Colombo,109,20,4,6.54,31.0,128
11381,India,New Zealand,Mount Maunganui,57,77,9,7.953488372093023,41.0,163
43286,England,South Africa,Cape Town,82,40,4,6.15,14.0,134
21238,England,India,London,122,17,7,7.106796116504855,37.0,153
551,South Africa,New Zealand,Auckland,87,66,9,9.666666666666666,58.0,185
16108,Bangladesh,South Africa,Cape Town,104,45,4,8.32,26.0,144
34701,West Indies,New Zealand,Lauderhill,78,54,9,7.090909090909091,33.0,209
36404,Australia,Sri Lanka,Sydney,47,70,8,5.64,24.0,137
22592,Sri Lanka,India,Colombo,137,22,7,8.387755102040817,49.0,171
30187,South Africa,New Zealand,Auckland,78,61,7,7.932203389830509,38.0,165
33254,Sri Lanka,England,Pallekele,50,82,9,7.894736842105263,39.0,169
27403,Pakistan,England,Dubai,104,18,5,6.117647058823529,40.0,129
29447,Sri Lanka,Australia,Pallekele,71,64,8,7.607142857142857,31.0,198
38990,Afghanistan,Bangladesh,Mirpur,36,88,8,6.75,35.0,72
16150,Bangladesh,South Africa,Cape Town,144,4,1,7.448275862068965,34.0,144
8059,New Zealand,India,Auckland,132,22,5,8.081632653061224,35.0,158
20196,Australia,Sri Lanka,Nottingham,61,72,7,7.625,43.0,159
7415,Australia,India,Sydney,96,38,6,7.024390243902439,27.0,164
28808,Pakistan,South Africa,Abu Dhabi,46,76,7,6.2727272727272725,23.0,119
45240,England,Pakistan,Dubai,62,67,8,7.018867924528302,30.0,172
6652,South Africa,Pakistan,Johannesburg,84,48,9,7.0,40.0,188
29942,South Africa,New Zealand,Wellington,57,60,6,5.7,22.0,147
47051,Pakistan,Bangladesh,Kolkata,97,56,9,9.09375,47.0,201
25911,West Indies,Australia,St Lucia,82,36,3,5.857142857142857,24.0,105
37742,England,West Indies,Barbados,99,54,9,9.0,34.0,165
14846,New Zealand,Sri Lanka,Wellington,88,67,8,9.962264150943396,45.0,162
35862,New Zealand,England,Hamilton,170,7,5,9.026548672566372,46.0,192
8373,Pakistan,Australia,Abu Dhabi,45,84,9,7.5,39.0,155
8507,Pakistan,Australia,Dubai,59,73,9,7.531914893617022,33.0,147
14507,West Indies,New Zealand,Auckland,78,39,6,5.777777777777778,36.0,126
35868,New Zealand,England,Hamilton,188,1,5,9.478991596638656,58.0,192
5974,Sri Lanka,India,Colombo,139,15,4,7.942857142857143,23.0,152
20750,Sri Lanka,Pakistan,London,128,23,6,7.917525773195877,38.0,150
4837,Sri Lanka,Pakistan,Abu Dhabi,111,14,6,6.283018867924528,27.0,124
17949,India,Pakistan,Johannesburg,49,75,8,6.533333333333333,24.0,157
12897,Bangladesh,Pakistan,Lahore,102,28,7,6.6521739130434785,33.0,141
37266,England,Australia,Melbourne,93,40,4,6.975,30.0,130
30939,England,Pakistan,Dubai,97,44,6,7.657894736842105,39.0,150
22726,England,South Africa,Johannesburg,167,14,5,9.452830188679245,53.0,202
28374,Pakistan,New Zealand,Auckland,111,15,2,6.3428571428571425,26.0,143
32631,New Zealand,England,Pallekele,34,86,8,6.0,28.0,148
41926,South Africa,West Indies,Cape Town,159,5,6,8.295652173913043,43.0,165
37770,England,West Indies,Barbados,123,26,7,7.851063829787234,25.0,165
29995,South Africa,New Zealand,Wellington,131,7,4,6.95575221238938,56.0,147
38455,New Zealand,West Indies,Auckland,168,10,5,9.163636363636364,61.0,189
330,New Zealand,Bangladesh,Mount Maunganui,139,41,7,10.556962025316455,68.0,195
28217,India,South Africa,Durban,103,47,8,8.465753424657533,40.0,168
5194,India,South Africa,Centurion,123,31,6,8.292134831460674,39.0,188
50449,Sri Lanka,Australia,Colombo,76,46,6,6.162162162162162,24.0,128
6207,Sri Lanka,Bangladesh,Colombo,111,23,5,6.865979381443299,47.0,159
27035,Pakistan,New Zealand,Dubai,135,10,5,7.363636363636363,28.0,153
39477,West Indies,India,Mirpur,31,82,10,4.894736842105263,27.0,129
41969,South Africa,West Indies,Johannesburg,65,85,8,11.142857142857142,54.0,231
17619,India,South Africa,Durban,94,34,6,6.558139534883721,45.0,153
8794,Pakistan,New Zealand,Abu Dhabi,95,32,6,6.4772727272727275,35.0,148
42444,New Zealand,Pakistan,Dubai,116,20,5,6.96,38.0,135
47224,Afghanistan,Sri Lanka,Kolkata,131,10,5,7.1454545454545455,53.0,153
48119,India,Bangladesh,Bangalore,42,85,10,7.2,37.0,146
45504,England,Pakistan,Manchester,85,53,7,7.611940298507463,32.0,135
11707,India,West Indies,Lauderhill,159,3,5,8.153846153846153,36.0,167
49645,Pakistan,India,Mirpur,63,37,3,4.554216867469879,20.0,83
29355,Australia,South Africa,Johannesburg,93,32,5,6.340909090909091,36.0,147
48006,England,Afghanistan,Delhi,50,73,6,6.382978723404255,34.0,142
5917,Sri Lanka,India,Colombo,78,69,8,9.176470588235293,43.0,152
39891,Sri Lanka,England,Chittagong,103,42,9,7.923076923076923,45.0,189
2840,Bangladesh,Sri Lanka,Colombo,128,22,5,7.836734693877551,44.0,155
